match_key,date,time,tournament,round,first_player,second_player,odds_implied_prob_diff,odds_p1_implied_prob,odds_p1_moneyline,odds_p2_implied_prob,odds_p2_moneyline
12054331,2025-07-22,11:10:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Botic Van De Zandschulp,Nicolas Jarry,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12054647,2025-07-22,11:10:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Yannick Hanfmann,Lukas Neumayer,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12054648,2025-07-22,13:15:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Sebastian Ofner,Jan-Lennard Struff,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12054324,2025-07-22,13:50:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Arthur Cazaux,Ignacio Buse,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12054327,2025-07-22,14:35:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Filip Misolic,Martin Etcheverry Tomas,0.05555555555555558,0.5555555555555556,1.8,0.5,2.0
12054326,2025-07-22,16:20:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Jaime Faria,Agustin Tirante Thiago,-0.25359477124183005,0.4,2.5,0.6535947712418301,1.53
12054662,2025-07-22,16:40:00,Umag,Umag - 1/8-finals,Francesco Passaro,Camilo Ugo Carabelli,0.0,0.5263157894736842,1.9,0.5263157894736842,1.9
12054499,2025-07-22,17:10:00,Washington,Washington - 1/32-finals,David Goffin,Yunchaokete Bu,-0.25359477124183005,0.4,2.5,0.6535947712418301,1.53
12054838,2025-07-22,17:10:00,Washington,Washington - 1/16-finals,Brandon Nakashima,Ethan Quinn,0.380952380952381,0.7142857142857143,1.4,0.3333333333333333,3.0
12054329,2025-07-22,17:35:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Thiago Seyboth Wild,Justin Engel,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12054832,2025-07-22,18:40:00,Umag,Umag - 1/8-finals,Pablo Llamas Ruiz,Terence Atmane,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12054668,2025-07-22,19:15:00,Washington,Washington - 1/32-finals,Gael Monfils,Yibing Wu,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12054669,2025-07-22,19:15:00,Washington,Washington - 1/32-finals,Zachary Svajda,Miomir Kecmanovic,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12054258,2025-07-22,19:30:00,Umag,Umag - 1/16-finals,Jesper De Jong,Mili Poljicak,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12054500,2025-07-22,21:00:00,Washington,Washington - 1/32-finals,Quentin Halys,Aleksandar Kovacevic,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12054938,2025-07-22,21:00:00,Washington,Washington - 1/16-finals,Cameron Norrie,Lorenzo Musetti,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12054261,2025-07-22,21:15:00,Umag,Umag - 1/16-finals,Dino Prizmic,Elmer Moller,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12054502,2025-07-22,22:10:00,Washington,Washington - 1/32-finals,Jaume Munar,Marcos Giron,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12054835,2025-07-22,22:55:00,Washington,Washington - 1/16-finals,Fabian Marozsan,Gabriel Diallo,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12054330,2025-07-21,11:10:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Alexander Shevchenko,Elahi Galan Daniel,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12054325,2025-07-21,11:15:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Francisco Comesana,Tristan Boyer,0.6111111111111112,0.8333333333333334,1.2,0.2222222222222222,4.5
12054262,2025-07-21,16:40:00,Umag,Umag - 1/16-finals,Carlos Taberner,Pierre-Hugues Herbert,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12054651,2025-07-21,16:40:00,Umag,Umag - 1/16-finals,Hsin Tseng Chun,Giulio Zeppieri,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12054496,2025-07-21,17:10:00,Washington,Washington - 1/32-finals,Matteo Arnaldi,Daniel Altmaier,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12054497,2025-07-21,17:10:00,Washington,Washington - 1/32-finals,Benjamin Bonzi,Fabian Marozsan,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12054504,2025-07-21,17:10:00,Washington,Washington - 1/32-finals,Ethan Quinn,Christopher O'Connell,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12054328,2025-07-21,18:10:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Josef Schwaerzler Joel,Marton Fucsovics,-0.5145833333333334,0.26666666666666666,3.75,0.78125,1.28
12054653,2025-07-21,18:10:00,Umag,Umag - 1/16-finals,Kamil Majchrzak,Pablo Llamas Ruiz,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12054260,2025-07-21,18:35:00,Umag,Umag - 1/16-finals,Dusan Lajovic,Terence Atmane,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12054498,2025-07-21,18:35:00,Washington,Washington - 1/32-finals,Daniel Evans,Zizou Bergs,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12054664,2025-07-21,18:40:00,Washington,Washington - 1/32-finals,Beibit Zhukayev,Alexandre Muller,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12054652,2025-07-21,18:50:00,Umag,Umag - 1/16-finals,Titouan Droguet,Cristian Garin,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12054256,2025-07-21,19:50:00,Umag,Umag - 1/16-finals,Roberto Carballes Baena,Nikoloz Basilashvili,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12054663,2025-07-21,20:10:00,Washington,Washington - 1/32-finals,Mackenzie McDonald,Colton Smith,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12054255,2025-07-21,20:20:00,Umag,Umag - 1/16-finals,Tomas Barrios Vera,Mariano Navone,-0.55,0.25,4.0,0.8,1.25
12054626,2025-07-21,20:20:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Arthur Rinderknech,Facundo Bagnis,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12054627,2025-07-21,20:20:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Hugo Gaston,Norbert Gombos,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12054665,2025-07-21,20:35:00,Washington,Washington - 1/32-finals,Cameron Norrie,Billy Harris,0.6620689655172414,0.8620689655172414,1.16,0.2,5.0
12054654,2025-07-21,21:10:00,Umag,Umag - 1/16-finals,Alvaro Guillen Meza,Stan Wawrinka,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12054666,2025-07-21,21:10:00,Washington,Washington - 1/32-finals,Reilly Opelka,Murphy Cassone,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12054505,2025-07-21,22:35:00,Washington,Washington - 1/32-finals,Learner Tien,Emilio Nava,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12054503,2025-07-21,23:10:00,Washington,Washington - 1/32-finals,Yoshihito Nishioka,Jenson Brooksby,-0.4577620521892967,0.29411764705882354,3.4,0.7518796992481203,1.33
12054312,2025-07-20,05:10:00,Los Cabos,Los Cabos - Final,Aleksandar Kovacevic,Denis Shapovalov,-0.48351648351648346,0.2857142857142857,3.5,0.7692307692307692,1.3
12054374,2025-07-20,11:10:00,Kitzbuhel,Kitzbuhel - Final,Yannick Hanfmann,Andres Martin,0.5333333333333334,0.8,1.25,0.26666666666666666,3.75
12054387,2025-07-20,11:10:00,Kitzbuhel,Kitzbuhel - Final,Thiago Monteiro,Facundo Bagnis,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12054386,2025-07-20,11:40:00,Gstaad,Gstaad - Final,Manuel Cerundolo Juan,Alexander Bublik,-0.55,0.25,4.0,0.8,1.25
12054388,2025-07-20,12:40:00,Kitzbuhel,Kitzbuhel - Final,Jan-Lennard Struff,Jurij Rodionov,0.40196078431372545,0.7352941176470588,1.36,0.3333333333333333,3.0
12054385,2025-07-20,14:05:00,Bastad,Bastad - Final,Luciano Darderi,Jesper De Jong,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12054389,2025-07-20,14:10:00,Kitzbuhel,Kitzbuhel - Final,Norbert Gombos,Radu Albot,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12054391,2025-07-20,15:40:00,Umag,Umag - Final,Giulio Zeppieri,Luca van Assche,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12054297,2025-07-20,16:10:00,Washington,Washington - Semi-finals,J. Fellows,Yosuke Watanuki,-0.9042071197411004,0.06666666666666667,15.0,0.970873786407767,1.03
12054298,2025-07-20,16:10:00,Washington,Washington - Semi-finals,Zachary Svajda,Bernard Tomic,0.4751131221719456,0.7692307692307692,1.3,0.29411764705882354,3.4
12054459,2025-07-20,16:10:00,Washington,Washington - Final,Colton Smith,Tyler Zink,0.6023864511162433,0.8333333333333334,1.2,0.23094688221709006,4.33
12054390,2025-07-20,16:40:00,Umag,Umag - Final,Vilius Gaubas,Titouan Droguet,0.0292397660818714,0.5555555555555556,1.8,0.5263157894736842,1.9
12054294,2025-07-20,17:30:00,Washington,Washington - Semi-finals,Corentin Moutet,Karue Sell,0.7261904761904762,0.8928571428571428,1.12,0.16666666666666666,6.0
12054482,2025-07-20,17:35:00,Umag,Umag - Final,Andrea Pellegrino,Pablo Llamas Ruiz,-0.08139534883720934,0.5,2.0,0.5813953488372093,1.72
12054257,2025-07-20,17:40:00,Umag,Umag - 1/16-finals,Raphael Collignon,Vit Kopriva,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12054383,2025-07-20,18:50:00,Washington,Washington - Semi-finals,Moerani Bouzige,Govind Nanda,-0.35064935064935066,0.36363636363636365,2.75,0.7142857142857143,1.4
12054481,2025-07-20,19:10:00,Umag,Umag - Final,Luka Mikrut,Alvaro Guillen Meza,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12054506,2025-07-20,19:10:00,Washington,Washington - Final,Andrea Vavassori,Beibit Zhukayev,-0.12621916236374076,0.47619047619047616,2.1,0.6024096385542169,1.66
12054621,2025-07-20,20:15:00,Washington,Washington - Final,Zachary Svajda,Yosuke Watanuki,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12054458,2025-07-20,21:00:00,Washington,Washington - Final,Rinky Hijikata,Murphy Cassone,0.19249823071479122,0.6369426751592356,1.57,0.4444444444444444,2.25
12054259,2025-07-20,21:10:00,Umag,Umag - 1/16-finals,Matej Dodig,Francesco Passaro,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12054622,2025-07-20,22:00:00,Washington,Washington - Final,Corentin Moutet,Yibing Wu,0.35064935064935066,0.7142857142857143,1.4,0.36363636363636365,2.75
12054088,2025-07-19,04:40:00,Los Cabos,Los Cabos - Semi-finals,Denis Shapovalov,Adam Walton,0.4577620521892967,0.7518796992481203,1.33,0.29411764705882354,3.4
12054092,2025-07-19,06:10:00,Los Cabos,Los Cabos - Semi-finals,Andrey Rublev,Aleksandar Kovacevic,0.588725248930451,0.819672131147541,1.22,0.23094688221709006,4.33
12054132,2025-07-19,11:10:00,Gstaad,Gstaad - Semi-finals,Manuel Cerundolo Juan,Ignacio Buse,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12054228,2025-07-19,11:10:00,Kitzbuhel,Kitzbuhel - Semi-finals,Thiago Monteiro,Neil Oberleitner,0.5333333333333334,0.8,1.25,0.26666666666666666,3.75
12054227,2025-07-19,11:15:00,Kitzbuhel,Kitzbuhel - Semi-finals,Yannick Hanfmann,Albert Ramos-Vinolas,0.44418739155581255,0.7518796992481203,1.33,0.3076923076923077,3.25
12054130,2025-07-19,13:10:00,Bastad,Bastad - Semi-finals,Camilo Ugo Carabelli,Jesper De Jong,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12054231,2025-07-19,13:10:00,Kitzbuhel,Kitzbuhel - Semi-finals,Andres Martin,Carlos Prado Angelo Juan,-0.16657255787690567,0.45454545454545453,2.2,0.6211180124223602,1.61
12054230,2025-07-19,13:25:00,Kitzbuhel,Kitzbuhel - Semi-finals,Jan-Lennard Struff,Nico Hipfl,0.9042071197411004,0.970873786407767,1.03,0.06666666666666667,15.0
12054229,2025-07-19,14:10:00,Kitzbuhel,Kitzbuhel - Semi-finals,Facundo Bagnis,Henrique Rocha,-0.16657255787690567,0.45454545454545453,2.2,0.6211180124223602,1.61
12054232,2025-07-19,14:35:00,Kitzbuhel,Kitzbuhel - Semi-finals,Sandro Kopp,Jurij Rodionov,-0.44418739155581255,0.3076923076923077,3.25,0.7518796992481203,1.33
12054233,2025-07-19,14:40:00,Kitzbuhel,Kitzbuhel - Semi-finals,Martin Landaluce,Norbert Gombos,0.40196078431372545,0.7352941176470588,1.36,0.3333333333333333,3.0
12054131,2025-07-19,15:25:00,Bastad,Bastad - Semi-finals,Francisco Cerundolo,Luciano Darderi,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12054133,2025-07-19,16:10:00,Gstaad,Gstaad - Semi-finals,Arthur Cazaux,Alexander Bublik,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12054235,2025-07-19,16:10:00,Umag,Umag - Semi-finals,Vilius Gaubas,Federico Arnaboldi,0.4751131221719456,0.7692307692307692,1.3,0.29411764705882354,3.4
12054236,2025-07-19,16:10:00,Umag,Umag - Semi-finals,Pablo Llamas Ruiz,Kyrian Jacquet,0.0,0.5464480874316939,1.83,0.5464480874316939,1.83
12054288,2025-07-19,16:10:00,Washington,Washington - Semi-finals,Colton Smith,Andrew Fenty,0.8433962264150943,0.9433962264150942,1.06,0.1,10.0
12054289,2025-07-19,16:10:00,Washington,Washington - Semi-finals,Tyler Zink,Taro Daniel,-0.31276505513146735,0.38167938931297707,2.62,0.6944444444444444,1.44
12054234,2025-07-19,16:15:00,Kitzbuhel,Kitzbuhel - Semi-finals,Radu Albot,Jerome Kym,-0.4751131221719456,0.29411764705882354,3.4,0.7692307692307692,1.3
12054237,2025-07-19,17:10:00,Umag,Umag - Semi-finals,Marco Cecchinato,Luca van Assche,-0.19249823071479122,0.4444444444444444,2.25,0.6369426751592356,1.57
12054238,2025-07-19,17:10:00,Umag,Umag - Semi-finals,Federico Coria,Giulio Zeppieri,-0.35064935064935066,0.36363636363636365,2.75,0.7142857142857143,1.4
12054291,2025-07-19,17:45:00,Washington,Washington - Semi-finals,Yibing Wu,Mitchell Krueger,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12054292,2025-07-19,18:05:00,Washington,Washington - Semi-finals,Beibit Zhukayev,J. McCabe,0.23165384297178793,0.6535947712418301,1.53,0.42194092827004215,2.37
12054290,2025-07-19,18:40:00,Washington,Washington - Semi-finals,Rinky Hijikata,Adhithya Ganesan,0.7662337662337662,0.9090909090909091,1.1,0.14285714285714285,7.0
12054239,2025-07-19,18:45:00,Umag,Umag - Semi-finals,Alvaro Guillen Meza,Ugo Blanchet,-0.08139534883720934,0.5,2.0,0.5813953488372093,1.72
12054241,2025-07-19,19:10:00,Umag,Umag - Semi-finals,Andrea Pellegrino,Vitaliy Sachko,0.569672131147541,0.819672131147541,1.22,0.25,4.0
12054242,2025-07-19,19:10:00,Umag,Umag - Semi-finals,Marco Trungelliti,Luka Mikrut,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12054295,2025-07-19,19:10:00,Washington,,Aleksandar Vukic,Andrea Vavassori,0.40196078431372545,0.7352941176470588,1.36,0.3333333333333333,3.0
12052067,2025-07-19,19:15:00,ATP Hopman Cup,,Stefanos Tsitsipas,Felix Auger-Aliassime,-0.23165384297178793,0.42194092827004215,2.37,0.6535947712418301,1.53
12054240,2025-07-19,19:25:00,Umag,Umag - Semi-finals,Niels McDonald,Titouan Droguet,-0.8234683281412254,0.1111111111111111,9.0,0.9345794392523364,1.07
12054382,2025-07-19,20:15:00,Washington,Washington - Semi-finals,A. Perez,Andrea Vavassori,-0.5333333333333334,0.26666666666666666,3.75,0.8,1.25
12054293,2025-07-19,20:30:00,Washington,Washington - Semi-finals,Billy Harris,Marek Gengel,0.4955357142857143,0.78125,1.28,0.2857142857142857,3.5
12054296,2025-07-19,20:40:00,Washington,,Moerani Bouzige,Kent Trotter James,-0.569672131147541,0.25,4.0,0.819672131147541,1.22
12053875,2025-07-18,03:10:00,Los Cabos,Los Cabos - Quarter-finals,Tristan Schoolkate,Denis Shapovalov,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12053876,2025-07-18,04:10:00,Los Cabos,Los Cabos - Quarter-finals,Adam Walton,James Duckworth,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
12053872,2025-07-18,07:30:00,Los Cabos,Los Cabos - Quarter-finals,Pablo Ficovich Juan,Aleksandar Kovacevic,-0.380952380952381,0.3333333333333333,3.0,0.7142857142857143,1.4
12053721,2025-07-18,10:40:00,Gstaad,Gstaad - Quarter-finals,Andres Burruchaga Roman,Ignacio Buse,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12053720,2025-07-18,11:05:00,Bastad,Bastad - Quarter-finals,Jesper De Jong,Tallon Griekspoor,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12053886,2025-07-18,13:10:00,Gstaad,Gstaad - Quarter-finals,Casper Ruud,Manuel Cerundolo Juan,0.6111111111111112,0.8333333333333334,1.2,0.2222222222222222,4.5
12053923,2025-07-18,14:05:00,Bastad,Bastad - Quarter-finals,Camilo Ugo Carabelli,Filip Misolic,0.0,0.5263157894736842,1.9,0.5263157894736842,1.9
12053925,2025-07-18,15:40:00,Gstaad,Gstaad - Quarter-finals,Francisco Comesana,Alexander Bublik,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12053719,2025-07-18,16:05:00,Bastad,Bastad - Quarter-finals,Sebastian Baez,Luciano Darderi,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12053924,2025-07-18,17:30:00,Bastad,Bastad - Quarter-finals,Francisco Cerundolo,Damir Dzumhur,0.6620689655172414,0.8620689655172414,1.16,0.2,5.0
12053926,2025-07-18,17:40:00,Gstaad,Gstaad - Quarter-finals,Jerome Kym,Arthur Cazaux,0.0,0.5263157894736842,1.9,0.5263157894736842,1.9
12051892,2025-07-18,18:35:00,ATP Hopman Cup,,Felix Auger-Aliassime,Roberto Bautista-Agut,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12052027,2025-07-18,20:15:00,ATP Hopman Cup,,Flavio Cobolli,Richard Gasquet,0.6398467432950192,0.8620689655172414,1.16,0.2222222222222222,4.5
12052962,2025-07-17,03:05:00,Los Cabos,Los Cabos - 1/8-finals,Quentin Halys,Pablo Ficovich Juan,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12053458,2025-07-17,03:10:00,Los Cabos,Los Cabos - 1/8-finals,Govind Nanda,Denis Shapovalov,-0.6111111111111112,0.2222222222222222,4.5,0.8333333333333334,1.2
12053459,2025-07-17,03:10:00,Los Cabos,Los Cabos - 1/8-finals,Emilio Nava,Yunchaokete Bu,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12052966,2025-07-17,04:30:00,Los Cabos,Los Cabos - 1/8-finals,Andrey Rublev,A. Hernandez,0.9277605779153766,0.9803921568627451,1.02,0.05263157894736842,19.0
12053461,2025-07-17,06:10:00,Los Cabos,Los Cabos - 1/8-finals,James Duckworth,Alejandro Davidovich Fokina,-0.6111111111111112,0.2222222222222222,4.5,0.8333333333333334,1.2
12053460,2025-07-17,06:25:00,Los Cabos,Los Cabos - 1/8-finals,Daniel Altmaier,Tristan Schoolkate,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12053467,2025-07-17,07:55:00,Los Cabos,Los Cabos - 1/8-finals,Adam Walton,Nishesh Basavareddy,-0.2150017468891935,0.42194092827004215,2.37,0.6369426751592356,1.57
12053278,2025-07-17,10:35:00,Gstaad,Gstaad - 1/8-finals,Francisco Comesana,Roberto Carballes Baena,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12053541,2025-07-17,11:05:00,Bastad,Bastad - 1/8-finals,Camilo Ugo Carabelli,Botic Van De Zandschulp,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12053050,2025-07-17,12:10:00,Gstaad,Gstaad - 1/8-finals,Manuel Cerundolo Juan,David Goffin,0.18344447122465912,0.6172839506172839,1.62,0.4338394793926248,2.3049999999999997
12052786,2025-07-17,13:20:00,Gstaad,Gstaad - 1/8-finals,Arthur Cazaux,Martin Etcheverry Tomas,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12053504,2025-07-17,14:15:00,Bastad,Bastad - 1/8-finals,Filip Misolic,Nuno Borges,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12053280,2025-07-17,16:10:00,Gstaad,Gstaad - 1/8-finals,Alexander Shevchenko,Alexander Bublik,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12053279,2025-07-17,17:35:00,Gstaad,Gstaad - 1/8-finals,Francesco Passaro,Jerome Kym,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
12052998,2025-07-17,18:25:00,Bastad,Bastad - 1/8-finals,Hugo Gaston,Damir Dzumhur,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12052025,2025-07-17,18:45:00,ATP Hopman Cup,,Richard Gasquet,Duje Ajdukovic,-0.23165384297178793,0.42194092827004215,2.37,0.6535947712418301,1.53
12051634,2025-07-17,19:25:00,ATP Hopman Cup,,Stefanos Tsitsipas,Roberto Bautista-Agut,0.0,0.5464480874316939,1.83,0.5464480874316939,1.83
12052307,2025-07-16,03:10:00,Los Cabos,Los Cabos - 1/16-finals,Daniel Altmaier,Mitchell Krueger,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12052474,2025-07-16,03:10:00,Los Cabos,Los Cabos - 1/16-finals,Alan Magadan,Yunchaokete Bu,-0.8234683281412254,0.1111111111111111,9.0,0.9345794392523364,1.07
12052476,2025-07-16,03:10:00,Los Cabos,Los Cabos - 1/16-finals,Colton Smith,Govind Nanda,0.6111111111111112,0.8333333333333334,1.2,0.2222222222222222,4.5
12052477,2025-07-16,03:10:00,Los Cabos,Los Cabos - 1/16-finals,Yibing Wu,Tristan Schoolkate,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12052309,2025-07-16,04:55:00,Los Cabos,Los Cabos - 1/16-finals,James Duckworth,Adrian Mannarino,0.05555555555555558,0.5555555555555556,1.8,0.5,2.0
12052475,2025-07-16,04:55:00,Los Cabos,Los Cabos - 1/16-finals,Nicolas Mejia,Nishesh Basavareddy,-0.48351648351648346,0.2857142857142857,3.5,0.7692307692307692,1.3
12052314,2025-07-16,05:45:00,Los Cabos,Los Cabos - 1/16-finals,Adam Walton,Rodrigo Pacheco Mendez,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12052550,2025-07-16,10:00:00,Gstaad,ATP Gstaad - 1/8-finals,Pedro Martinez,Andres Burruchaga Roman,0.18633540372670798,0.6211180124223602,1.61,0.4347826086956522,2.3
12052787,2025-07-16,10:40:00,Gstaad,Gstaad - 1/8-finals,Kamil Majchrzak,Ignacio Buse,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12052999,2025-07-16,11:05:00,Bastad,Bastad - 1/8-finals,Vit Kopriva,Jesper De Jong,0.05555555555555558,0.5555555555555556,1.8,0.5,2.0
12052213,2025-07-16,11:10:00,Bastad,Bastad - 1/16-finals,Tomas Barrios Vera,Mariano Navone,-0.55,0.25,4.0,0.8,1.25
12052561,2025-07-16,11:10:00,Bastad,Bastad - 1/16-finals,Filip Misolic,Elmer Moller,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12053001,2025-07-16,12:50:00,Gstaad,Gstaad - 1/8-finals,Patrick Zahraj,Andres Burruchaga Roman,-0.6620689655172414,0.2,5.0,0.8620689655172414,1.16
12052219,2025-07-16,13:20:00,Bastad,Bastad - 1/16-finals,Camilo Ugo Carabelli,Cristian Garin,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12052221,2025-07-16,14:10:00,Bastad,Bastad - 1/16-finals,Mikael Ymer,Botic Van De Zandschulp,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12053000,2025-07-16,15:10:00,Bastad,Bastad - 1/8-finals,Andrea Pellegrino,Tallon Griekspoor,-0.5145833333333334,0.26666666666666666,3.75,0.78125,1.28
12052788,2025-07-16,15:25:00,Gstaad,Gstaad - 1/8-finals,Casper Ruud,Dominic Stricker,0.55,0.8,1.25,0.25,4.0
12053048,2025-07-16,17:40:00,Bastad,Bastad - 1/8-finals,Elias Ymer,Luciano Darderi,-0.5145833333333334,0.26666666666666666,3.75,0.78125,1.28
12053049,2025-07-16,18:25:00,Bastad,Bastad - 1/8-finals,Sebastian Baez,Nicolai Budkov Kjaer,0.4577620521892967,0.7518796992481203,1.33,0.29411764705882354,3.4
12051267,2025-07-16,19:50:00,ATP Hopman Cup,,Flavio Cobolli,Duje Ajdukovic,0.7110389610389609,0.8928571428571428,1.12,0.18181818181818182,5.5
12052310,2025-07-15,03:10:00,Los Cabos,Los Cabos - 1/16-finals,Hady Habib,Aleksandar Kovacevic,-0.4577620521892967,0.29411764705882354,3.4,0.7518796992481203,1.33
12052313,2025-07-15,05:20:00,Los Cabos,Los Cabos - 1/16-finals,Aleksandar Vukic,Emilio Nava,0.0,0.5263157894736842,1.9,0.5263157894736842,1.9
12052311,2025-07-15,06:10:00,Los Cabos,Los Cabos - 1/16-finals,Alibek Kachmazov,Pablo Ficovich Juan,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12052308,2025-07-15,07:20:00,Los Cabos,Los Cabos - 1/16-finals,Taro Daniel,A. Hernandez,0.4577620521892967,0.7518796992481203,1.33,0.29411764705882354,3.4
12052225,2025-07-15,10:40:00,Gstaad,Gstaad - 1/16-finals,Manuel Cerundolo Juan,Jan-Lennard Struff,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12052215,2025-07-15,11:05:00,Bastad,Bastad - 1/16-finals,Hugo Gaston,Hsin Tseng Chun,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12052216,2025-07-15,11:10:00,Bastad,Bastad - 1/16-finals,Vit Kopriva,Hugo Dellien,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12052495,2025-07-15,12:15:00,Gstaad,Gstaad - 1/16-finals,Arthur Rinderknech,Francesco Passaro,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12052560,2025-07-15,12:15:00,Bastad,Bastad - 1/16-finals,Andrea Pellegrino,Jaime Faria,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12052559,2025-07-15,12:40:00,Bastad,Bastad - 1/16-finals,Thiago Monteiro,Nicolai Budkov Kjaer,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
