match_key,date,time,tournament,round,first_player,second_player,winner_is_first,has_stats,has_enough_stats,has_odds,num_stats_values,odds_implied_prob_diff,odds_p1_implied_prob,odds_p1_moneyline,odds_p2_implied_prob,odds_p2_moneyline
12054937,2025-07-23,18:50:00,Washington,Washington - 1/16-finals,Daniil Medvedev,Reilly Opelka,1,0,0,1,0,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12055337,2025-07-23,20:05:00,ATP Umag,Umag - 1/8-finals,Nikoloz Basilashvili,Dino Prizmic,0,0,0,1,0,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12054833,2025-07-23,20:20:00,ATP Umag,Umag - 1/8-finals,Hsin Tseng Chun,Luciano Darderi,0,0,0,1,0,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12055030,2025-07-23,21:15:00,Washington,Washington - 1/16-finals,Taylor Fritz,Aleksandar Vukic,1,0,0,1,0,0.7261904761904762,0.8928571428571428,1.12,0.16666666666666666,6.0
12054501,2025-07-22,01:05:00,Washington,Washington - 1/32-finals,Giovanni Mpetshi Perricard,Aleksandar Vukic,0,0,0,1,0,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12054331,2025-07-22,11:10:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Botic Van De Zandschulp,Nicolas Jarry,1,0,0,1,0,-0.28498727735368956,0.38167938931297707,2.62,0.6666666666666666,1.5
12054648,2025-07-22,13:15:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Sebastian Ofner,Jan-Lennard Struff,0,0,0,1,0,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12054326,2025-07-22,16:20:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Jaime Faria,Agustin Tirante Thiago,0,0,0,1,0,-0.25359477124183005,0.4,2.5,0.6535947712418301,1.53
12054662,2025-07-22,16:40:00,ATP Umag,Umag - 1/8-finals,Francesco Passaro,Camilo Ugo Carabelli,0,0,0,1,0,0.0,0.5263157894736842,1.9,0.5263157894736842,1.9
12054258,2025-07-22,19:30:00,ATP Umag,Umag - 1/16-finals,Jesper De Jong,Mili Poljicak,1,0,0,1,0,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12054330,2025-07-21,11:10:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Alexander Shevchenko,Elahi Galan Daniel,1,0,0,1,0,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12054651,2025-07-21,16:40:00,ATP Umag,Umag - 1/16-finals,Hsin Tseng Chun,Giulio Zeppieri,1,0,0,1,0,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12054504,2025-07-21,17:10:00,Washington,Washington - 1/32-finals,Ethan Quinn,Christopher O'Connell,1,0,0,1,0,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12054664,2025-07-21,18:40:00,Washington,Washington - 1/32-finals,Beibit Zhukayev,Alexandre Muller,0,0,0,1,0,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12054256,2025-07-21,19:50:00,ATP Umag,Umag - 1/16-finals,Roberto Carballes Baena,Nikoloz Basilashvili,0,0,0,1,0,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12054255,2025-07-21,20:20:00,ATP Umag,Umag - 1/16-finals,Tomas Barrios Vera,Mariano Navone,0,0,0,1,0,-0.55,0.25,4.0,0.8,1.25
12054627,2025-07-21,20:20:00,Kitzbuhel,Kitzbuhel - 1/16-finals,Hugo Gaston,Norbert Gombos,0,0,0,1,0,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12054666,2025-07-21,21:10:00,Washington,Washington - 1/32-finals,Reilly Opelka,Murphy Cassone,1,0,0,1,0,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12054505,2025-07-21,22:35:00,Washington,Washington - 1/32-finals,Learner Tien,Emilio Nava,1,0,0,1,0,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12054312,2025-07-20,05:10:00,Los Cabos,Los Cabos - Final,Aleksandar Kovacevic,Denis Shapovalov,0,0,0,1,0,-0.48351648351648346,0.2857142857142857,3.5,0.7692307692307692,1.3
12054386,2025-07-20,11:40:00,Gstaad,Gstaad - Final,Manuel Cerundolo Juan,Alexander Bublik,0,0,0,1,0,-0.55,0.25,4.0,0.8,1.25
12054388,2025-07-20,12:40:00,Kitzbuhel,Kitzbuhel - Final,Jan-Lennard Struff,Jurij Rodionov,1,0,0,1,0,0.40196078431372545,0.7352941176470588,1.36,0.3333333333333333,3.0
12054385,2025-07-20,14:05:00,ATP Bastad,Bastad - Final,Luciano Darderi,Jesper De Jong,1,0,0,1,0,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12054389,2025-07-20,14:10:00,Kitzbuhel,Kitzbuhel - Final,Norbert Gombos,Radu Albot,1,0,0,1,0,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12054391,2025-07-20,15:40:00,ATP Umag,Umag - Final,Giulio Zeppieri,Luca van Assche,1,0,0,1,0,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12054506,2025-07-20,19:10:00,Washington,Washington - Final,Andrea Vavassori,Beibit Zhukayev,0,0,0,1,0,-0.12621916236374076,0.47619047619047616,2.1,0.6024096385542169,1.66
12054541,2025-07-20,19:20:00,ATP Hopman Cup,,Flavio Cobolli,Felix Auger-Aliassime,1,0,0,1,0,-0.08139534883720934,0.5,2.0,0.5813953488372093,1.72
12054088,2025-07-19,04:40:00,Los Cabos,Los Cabos - Semi-finals,Denis Shapovalov,Adam Walton,1,0,0,1,0,0.4577620521892967,0.7518796992481203,1.33,0.29411764705882354,3.4
12054132,2025-07-19,11:10:00,Gstaad,Gstaad - Semi-finals,Manuel Cerundolo Juan,Ignacio Buse,1,0,0,1,0,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12054130,2025-07-19,13:10:00,ATP Bastad,Bastad - Semi-finals,Camilo Ugo Carabelli,Jesper De Jong,0,0,0,1,0,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12054232,2025-07-19,14:35:00,Kitzbuhel,Kitzbuhel - Semi-finals,Sandro Kopp,Jurij Rodionov,0,0,0,1,0,-0.44418739155581255,0.3076923076923077,3.25,0.7518796992481203,1.33
12054233,2025-07-19,14:40:00,Kitzbuhel,Kitzbuhel - Semi-finals,Martin Landaluce,Norbert Gombos,0,0,0,1,0,0.40196078431372545,0.7352941176470588,1.36,0.3333333333333333,3.0
12054234,2025-07-19,16:15:00,Kitzbuhel,Kitzbuhel - Semi-finals,Radu Albot,Jerome Kym,1,0,0,1,0,-0.4751131221719456,0.29411764705882354,3.4,0.7692307692307692,1.3
12054238,2025-07-19,17:10:00,ATP Umag,Umag - Semi-finals,Federico Coria,Giulio Zeppieri,0,0,0,1,0,-0.35064935064935066,0.36363636363636365,2.75,0.7142857142857143,1.4
12054242,2025-07-19,19:10:00,ATP Umag,Umag - Semi-finals,Marco Trungelliti,Luka Mikrut,0,0,0,1,0,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12054295,2025-07-19,19:10:00,Washington,,Aleksandar Vukic,Andrea Vavassori,0,0,0,1,0,0.40196078431372545,0.7352941176470588,1.36,0.3333333333333333,3.0
12054382,2025-07-19,20:15:00,Washington,Washington - Semi-finals,Alfredo Perez,Andrea Vavassori,0,0,0,1,0,-0.5333333333333334,0.26666666666666666,3.75,0.8,1.25
12053875,2025-07-18,03:10:00,Los Cabos,Los Cabos - Quarter-finals,Tristan Schoolkate,Denis Shapovalov,0,0,0,1,0,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12053870,2025-07-18,04:50:00,Los Cabos,Los Cabos - Quarter-finals,Andrey Rublev,Emilio Nava,1,0,0,1,0,0.6620689655172414,0.8620689655172414,1.16,0.2,5.0
12053872,2025-07-18,07:30:00,Los Cabos,Los Cabos - Quarter-finals,Pablo Ficovich Juan,Aleksandar Kovacevic,0,0,0,1,0,-0.380952380952381,0.3333333333333333,3.0,0.7142857142857143,1.4
12053720,2025-07-18,11:05:00,ATP Bastad,Bastad - Quarter-finals,Jesper De Jong,Tallon Griekspoor,1,0,0,1,0,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12053886,2025-07-18,13:10:00,Gstaad,Gstaad - Quarter-finals,Casper Ruud,Manuel Cerundolo Juan,0,0,0,1,0,0.6111111111111112,0.8333333333333334,1.2,0.2222222222222222,4.5
12053923,2025-07-18,14:05:00,ATP Bastad,Bastad - Quarter-finals,Camilo Ugo Carabelli,Filip Misolic,1,0,0,1,0,0.0,0.5263157894736842,1.9,0.5263157894736842,1.9
12052027,2025-07-18,20:15:00,ATP Hopman Cup,,Flavio Cobolli,Richard Gasquet,1,0,0,1,0,0.6398467432950192,0.8620689655172414,1.16,0.2222222222222222,4.5
12052962,2025-07-17,03:05:00,Los Cabos,Los Cabos - 1/8-finals,Quentin Halys,Pablo Ficovich Juan,0,0,0,1,0,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12053458,2025-07-17,03:10:00,Los Cabos,Los Cabos - 1/8-finals,Govind Nanda,Denis Shapovalov,0,0,0,1,0,-0.6111111111111112,0.2222222222222222,4.5,0.8333333333333334,1.2
12053459,2025-07-17,03:10:00,Los Cabos,Los Cabos - 1/8-finals,Emilio Nava,Yunchaokete Bu,1,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12053541,2025-07-17,11:05:00,ATP Bastad,Bastad - 1/8-finals,Camilo Ugo Carabelli,Botic Van De Zandschulp,1,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12053050,2025-07-17,12:10:00,Gstaad,Gstaad - 1/8-finals,Manuel Cerundolo Juan,David Goffin,1,0,0,1,0,0.18344447122465912,0.6172839506172839,1.62,0.4338394793926248,2.3049999999999997
12053504,2025-07-17,14:15:00,ATP Bastad,Bastad - 1/8-finals,Filip Misolic,Nuno Borges,1,0,0,1,0,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12053280,2025-07-17,16:10:00,Gstaad,Gstaad - 1/8-finals,Alexander Shevchenko,Alexander Bublik,0,0,0,1,0,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12052025,2025-07-17,18:45:00,ATP Hopman Cup,,Richard Gasquet,Duje Ajdukovic,1,0,0,1,0,-0.23165384297178793,0.42194092827004215,2.37,0.6535947712418301,1.53
12052309,2025-07-16,04:55:00,Los Cabos,Los Cabos - 1/16-finals,James Duckworth,Adrian Mannarino,1,0,0,1,0,0.05555555555555558,0.5555555555555556,1.8,0.5,2.0
12052999,2025-07-16,11:05:00,ATP Bastad,Bastad - 1/8-finals,Vit Kopriva,Jesper De Jong,0,0,0,1,0,0.05555555555555558,0.5555555555555556,1.8,0.5,2.0
12052213,2025-07-16,11:10:00,ATP Bastad,Bastad - 1/16-finals,Tomas Barrios Vera,Mariano Navone,0,0,0,1,0,-0.55,0.25,4.0,0.8,1.25
12052219,2025-07-16,13:20:00,ATP Bastad,Bastad - 1/16-finals,Camilo Ugo Carabelli,Cristian Garin,1,0,0,1,0,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12053000,2025-07-16,15:10:00,ATP Bastad,Bastad - 1/8-finals,Andrea Pellegrino,Tallon Griekspoor,0,0,0,1,0,-0.5145833333333334,0.26666666666666666,3.75,0.78125,1.28
12052788,2025-07-16,15:25:00,Gstaad,Gstaad - 1/8-finals,Casper Ruud,Dominic Stricker,1,0,0,1,0,0.55,0.8,1.25,0.25,4.0
12051267,2025-07-16,19:50:00,ATP Hopman Cup,,Flavio Cobolli,Duje Ajdukovic,1,0,0,1,0,0.7110389610389609,0.8928571428571428,1.12,0.18181818181818182,5.5
12052313,2025-07-15,05:20:00,Los Cabos,Los Cabos - 1/16-finals,Aleksandar Vukic,Emilio Nava,0,0,0,1,0,0.0,0.5263157894736842,1.9,0.5263157894736842,1.9
12052311,2025-07-15,06:10:00,Los Cabos,Los Cabos - 1/16-finals,Alibek Kachmazov,Pablo Ficovich Juan,0,0,0,1,0,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12052493,2025-07-15,10:35:00,Gstaad,Gstaad - 1/16-finals,Francisco Comesana,Marco Trungelliti,1,0,0,1,0,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12052225,2025-07-15,10:40:00,Gstaad,Gstaad - 1/16-finals,Manuel Cerundolo Juan,Jan-Lennard Struff,1,0,0,1,0,-0.18633540372670798,0.4347826086956522,2.3,0.6211180124223602,1.61
12052215,2025-07-15,11:05:00,ATP Bastad,Bastad - 1/16-finals,Hugo Gaston,Hsin Tseng Chun,1,0,0,1,0,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12052217,2025-07-15,11:10:00,ATP Bastad,Bastad - 1/16-finals,Sebastian Ofner,Damir Dzumhur,0,0,0,1,0,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12052228,2025-07-15,18:10:00,Gstaad,Gstaad - 1/16-finals,Alexander Shevchenko,Stan Wawrinka,1,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12052396,2025-07-14,12:45:00,ATP Bastad,Bastad - Final,Andrea Pellegrino,Timofey Skatov,1,0,0,1,0,-0.12621916236374076,0.47619047619047616,2.1,0.6024096385542169,1.66
12052218,2025-07-14,14:00:00,ATP Bastad,Bastad - 1/16-finals,William Rejchtman Vinciguerra,Jesper De Jong,0,0,0,1,0,-0.9516374714394517,0.038461538461538464,26.0,0.9900990099009901,1.01
12052224,2025-07-14,15:30:00,Gstaad,Gstaad - 1/16-finals,Arthur Cazaux,Nikoloz Basilashvili,1,0,0,1,0,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12052229,2025-07-14,18:40:00,Gstaad,Gstaad - 1/16-finals,Dominic Stricker,Pierre-Hugues Herbert,1,0,0,1,0,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12052119,2025-07-13,13:55:00,Gstaad,Gstaad - Final,Marco Trungelliti,Henry Bernet,1,0,0,1,0,0.40196078431372545,0.7352941176470588,1.36,0.3333333333333333,3.0
12052114,2025-07-13,14:45:00,ATP Bastad,Bastad - Semi-finals,Filip Misolic,Radu Albot,1,0,0,1,0,0.6620689655172414,0.8620689655172414,1.16,0.2,5.0
12052115,2025-07-13,16:30:00,ATP Bastad,Bastad - Semi-finals,Sumit Nagal,Timofey Skatov,0,0,0,1,0,0.0,0.5464480874316939,1.83,0.5464480874316939,1.83
12051954,2025-07-12,14:10:00,Gstaad,Gstaad - Semi-finals,Marco Trungelliti,Alexander Ritschard,1,0,0,1,0,0.44418739155581255,0.7518796992481203,1.33,0.3076923076923077,3.25
12050629,2025-07-09,17:25:00,Wimbledon,Wimbledon - Quarter-finals,Flavio Cobolli,Novak Djokovic,0,0,0,1,0,-0.8009259259259258,0.125,8.0,0.9259259259259258,1.08
12050277,2025-07-08,14:10:00,Wimbledon,Wimbledon - Quarter-finals,Taylor Fritz,Karen Khachanov,1,0,0,1,0,0.5145833333333334,0.78125,1.28,0.26666666666666666,3.75
12049946,2025-07-07,12:15:00,Wimbledon,Wimbledon - 1/8-finals,Marin Cilic,Flavio Cobolli,0,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12049880,2025-07-06,12:15:00,Wimbledon,Wimbledon - 1/8-finals,Karen Khachanov,Kamil Majchrzak,1,0,0,1,0,0.4577620521892967,0.7518796992481203,1.33,0.29411764705882354,3.4
12049878,2025-07-06,14:10:00,Wimbledon,Wimbledon - 1/8-finals,Taylor Fritz,Jordan Thompson,1,0,0,1,0,0.7261904761904762,0.8928571428571428,1.12,0.16666666666666666,6.0
12049879,2025-07-06,15:40:00,Wimbledon,Wimbledon - 1/8-finals,Nicolas Jarry,Cameron Norrie,0,0,0,1,0,-0.05555555555555558,0.5,2.0,0.5555555555555556,1.8
12049561,2025-07-05,12:10:00,Wimbledon,Wimbledon - 1/16-finals,Flavio Cobolli,Jakub Mensik,1,0,0,1,0,-0.25359477124183005,0.4,2.5,0.6535947712418301,1.53
12049563,2025-07-05,15:35:00,Wimbledon,Wimbledon - 1/16-finals,Grigor Dimitrov,Sebastian Ofner,1,0,0,1,0,0.5145833333333334,0.78125,1.28,0.26666666666666666,3.75
12049389,2025-07-04,14:45:00,Wimbledon,Wimbledon - 1/16-finals,Andrey Rublev,Adrian Mannarino,1,0,0,1,0,0.55,0.8,1.25,0.25,4.0
12049565,2025-07-04,16:10:00,Wimbledon,Wimbledon - 1/16-finals,Luciano Darderi,Jordan Thompson,0,0,0,1,0,-0.1478641840087624,0.45454545454545453,2.2,0.6024096385542169,1.66
12049388,2025-07-04,16:50:00,Wimbledon,Wimbledon - 1/16-finals,Nicolas Jarry,Joao Fonseca,1,0,0,1,0,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12049387,2025-07-04,17:00:00,Wimbledon,Wimbledon - 1/16-finals,Nuno Borges,Karen Khachanov,0,0,0,1,0,-0.380952380952381,0.3333333333333333,3.0,0.7142857142857143,1.4
12048957,2025-07-03,12:10:00,Wimbledon,Wimbledon - 1/32-finals,Miomir Kecmanovic,Jesper De Jong,1,0,0,1,0,0.380952380952381,0.7142857142857143,1.4,0.3333333333333333,3.0
12049034,2025-07-03,12:10:00,Wimbledon,Wimbledon - 1/32-finals,Flavio Cobolli,Jack Pinnington Jones,1,0,0,1,0,0.42279411764705876,0.7352941176470588,1.36,0.3125,3.2
12049216,2025-07-03,16:50:00,Wimbledon,Wimbledon - 1/32-finals,Brandon Nakashima,Reilly Opelka,1,0,0,1,0,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12048960,2025-07-03,17:35:00,Wimbledon,Wimbledon - 1/32-finals,Sebastian Ofner,Tommy Paul,1,0,0,1,0,-0.6620689655172414,0.2,5.0,0.8620689655172414,1.16
12048963,2025-07-03,18:30:00,Wimbledon,Wimbledon - 1/32-finals,Lorenzo Sonego,Nikoloz Basilashvili,1,0,0,1,0,0.3308080808080808,0.6944444444444444,1.44,0.36363636363636365,2.75
12048962,2025-07-03,19:45:00,Wimbledon,Wimbledon - 1/32-finals,Jannik Sinner,Aleksandar Vukic,1,0,0,1,0,0.9556162512803005,0.9900990099009901,1.01,0.034482758620689655,29.0
12048397,2025-07-02,14:20:00,Wimbledon,Wimbledon - 1/32-finals,Adrian Mannarino,Valentin Royer,1,0,0,1,0,0.380952380952381,0.7142857142857143,1.4,0.3333333333333333,3.0
12048395,2025-07-02,14:25:00,Wimbledon,Wimbledon - 1/32-finals,Nicolas Jarry,Learner Tien,1,0,0,1,0,0.1478641840087624,0.6024096385542169,1.66,0.45454545454545453,2.2
12048808,2025-07-02,14:35:00,Wimbledon,Wimbledon - 1/32-finals,Shintaro Mochizuki,Karen Khachanov,0,0,0,1,0,-0.6953748006379585,0.18181818181818182,5.5,0.8771929824561404,1.14
12048393,2025-07-02,15:50:00,Wimbledon,Wimbledon - 1/32-finals,Nuno Borges,Billy Harris,1,0,0,1,0,0.2150017468891935,0.6369426751592356,1.57,0.42194092827004215,2.37
12048401,2025-07-02,17:15:00,Wimbledon,Wimbledon - 1/32-finals,Jordan Thompson,Benjamin Bonzi,1,0,0,1,0,-0.25359477124183005,0.4,2.5,0.6535947712418301,1.53
12047778,2025-07-01,12:05:00,Wimbledon,Wimbledon - 1/64-finals,Hsin Tseng Chun,Aleksandar Vukic,0,0,0,1,0,-0.588725248930451,0.23094688221709006,4.33,0.819672131147541,1.22
12047717,2025-07-01,13:35:00,Wimbledon,Wimbledon - 1/64-finals,Nikoloz Basilashvili,Lorenzo Musetti,1,0,0,1,0,-0.42279411764705876,0.3125,3.2,0.7352941176470588,1.36
12047730,2025-07-01,13:40:00,Wimbledon,Wimbledon - 1/64-finals,Jesper De Jong,Christopher Eubanks,1,0,0,1,0,0.05555555555555558,0.5555555555555556,1.8,0.5,2.0
12047763,2025-07-01,13:50:00,Wimbledon,Wimbledon - 1/64-finals,Mariano Navone,Denis Shapovalov,1,0,0,1,0,-0.7261904761904762,0.16666666666666666,6.0,0.8928571428571428,1.12
12047765,2025-07-01,14:10:00,Wimbledon,Wimbledon - 1/64-finals,Sebastian Ofner,Hamad Medjedovic,1,0,0,1,0,-0.25359477124183005,0.4,2.5,0.6535947712418301,1.53
12047774,2025-07-01,14:10:00,Wimbledon,Wimbledon - 1/64-finals,Jannik Sinner,Luca Nardi,1,0,0,1,0,0.9606872451951077,0.9900990099009901,1.01,0.029411764705882353,34.0
12047756,2025-07-01,15:35:00,Wimbledon,Wimbledon - 1/64-finals,Shintaro Mochizuki,Giulio Zeppieri,1,0,0,1,0,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12047726,2025-07-01,17:30:00,Wimbledon,Wimbledon - 1/64-finals,Flavio Cobolli,Beibit Zhukayev,1,0,0,1,0,0.48351648351648346,0.7692307692307692,1.3,0.2857142857142857,3.5
12047773,2025-07-01,18:05:00,Wimbledon,Wimbledon - 1/64-finals,Alexander Shevchenko,Reilly Opelka,0,0,0,1,0,-0.4577620521892967,0.29411764705882354,3.4,0.7518796992481203,1.33
12047743,2025-07-01,18:55:00,Wimbledon,Wimbledon - 1/64-finals,Marcos Giron,Camilo Ugo Carabelli,1,0,0,1,0,0.8846153846153846,0.9615384615384615,1.04,0.07692307692307693,13.0
12047760,2025-07-01,20:10:00,Wimbledon,Wimbledon - 1/64-finals,Alexandre Muller,Novak Djokovic,0,0,0,1,0,-0.9466207490314249,0.043478260869565216,23.0,0.9900990099009901,1.01
12047748,2025-06-30,12:10:00,Wimbledon,Wimbledon - 1/64-finals,Vit Kopriva,Jordan Thompson,0,0,0,1,0,-0.380952380952381,0.3333333333333333,3.0,0.7142857142857143,1.4
12047751,2025-06-30,12:10:00,Wimbledon,Wimbledon - 1/64-finals,Adrian Mannarino,Christopher O'Connell,1,0,0,1,0,0.380952380952381,0.7142857142857143,1.4,0.3333333333333333,3.0
12047771,2025-06-30,14:20:00,Wimbledon,Wimbledon - 1/64-finals,Holger Rune,Nicolas Jarry,0,0,0,1,0,0.5145833333333334,0.78125,1.28,0.26666666666666666,3.75
12047725,2025-06-30,14:55:00,Wimbledon,Wimbledon - 1/64-finals,Francisco Cerundolo,Nuno Borges,0,0,0,1,0,0.25359477124183005,0.6535947712418301,1.53,0.4,2.5
12047723,2025-06-30,15:00:00,Wimbledon,ATP Wimbledon - 1/64-finals,Pablo Carreno-Busta,Chris Rodesch,0,0,0,1,0,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12047754,2025-06-30,17:00:00,Wimbledon,Wimbledon - 1/64-finals,Mackenzie McDonald,Karen Khachanov,0,0,0,1,0,-0.55,0.25,4.0,0.8,1.25
12047722,2025-06-30,19:20:00,Wimbledon,Wimbledon - 1/64-finals,Jenson Brooksby,Tallon Griekspoor,1,0,0,1,0,-0.3308080808080808,0.36363636363636365,2.75,0.6944444444444444,1.44
12047865,2025-06-28,15:10:00,Mallorca,Mallorca - Final,Corentin Moutet,Tallon Griekspoor,0,0,0,1,0,-0.25359477124183005,0.4,2.5,0.6535947712418301,1.53
12047528,2025-06-27,15:40:00,Mallorca,Mallorca - Semi-finals,Tallon Griekspoor,Felix Auger-Aliassime,1,0,0,1,0,-0.10520487264673317,0.47619047619047616,2.1,0.5813953488372093,1.72
12046900,2025-06-26,11:40:00,Mallorca,Mallorca - Quarter-finals,Gabriel Diallo,Tallon Griekspoor,0,0,0,1,0,0.05555555555555558,0.5555555555555556,1.8,0.5,2.0
12047177,2025-06-26,12:10:00,Wimbledon,Wimbledon - Final,Tomas Barrios Vera,James McCabe,0,0,0,1,0,0.2666666666666666,0.6666666666666666,1.5,0.4,2.5
12047263,2025-06-26,12:10:00,Wimbledon,Wimbledon - Final,Cristian Garin,Giulio Zeppieri,0,0,0,1,0,0.44418739155581255,0.7518796992481203,1.33,0.3076923076923077,3.25
12047268,2025-06-26,12:10:00,Wimbledon,Wimbledon - Final,Li Tu,Adrian Mannarino,0,0,0,1,0,-0.35064935064935066,0.36363636363636365,2.75,0.7142857142857143,1.4
12047420,2025-06-26,13:30:00,Wimbledon,Wimbledon - Final,Nikoloz Basilashvili,Pablo Ficovich Juan,1,0,0,1,0,0.6252354048964219,0.8474576271186441,1.18,0.2222222222222222,4.5
12047422,2025-06-26,13:45:00,Wimbledon,Wimbledon - Final,Lukas Klein,Nicolas Jarry,0,0,0,1,0,-0.31276505513146735,0.38167938931297707,2.62,0.6944444444444444,1.44
12047423,2025-06-26,16:00:00,Wimbledon,Wimbledon - Final,Dominic Stricker,Shintaro Mochizuki,0,0,0,1,0,-0.2666666666666666,0.4,2.5,0.6666666666666666,1.5
12046153,2025-06-25,12:05:00,Wimbledon,Wimbledon - Semi-finals,Timofey Skatov,Alexander Blockx,0,0,0,1,0,-0.44418739155581255,0.3076923076923077,3.25,0.7518796992481203,1.33
12046844,2025-06-25,12:05:00,Eastbourne,Eastbourne - 1/8-finals,Nuno Borges,Jenson Brooksby,0,0,0,1,0,0.10520487264673317,0.5813953488372093,1.72,0.47619047619047616,2.1
12046175,2025-06-25,12:10:00,Wimbledon,Wimbledon - Semi-finals,Oliver Tarvet,Alexis Galarneau,1,0,0,1,0,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12046478,2025-06-25,12:10:00,Wimbledon,Wimbledon - Semi-finals,Tomas Barrios Vera,Henrique Rocha,1,0,0,1,0,0.35064935064935066,0.7142857142857143,1.4,0.36363636363636365,2.75
12046848,2025-06-25,14:05:00,Eastbourne,Eastbourne - 1/8-finals,Jakub Mensik,Reilly Opelka,1,0,0,1,0,0.28498727735368956,0.6666666666666666,1.5,0.38167938931297707,2.62
12046155,2025-06-25,15:05:00,Wimbledon,Wimbledon - Semi-finals,Giulio Zeppieri,Paul Jubb,1,0,0,1,0,0.0,0.5464480874316939,1.83,0.5464480874316939,1.83
12046492,2025-06-25,15:05:00,Wimbledon,Wimbledon - Semi-finals,Emilio Nava,Dominic Stricker,0,0,0,1,0,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
12046482,2025-06-25,15:15:00,Wimbledon,Wimbledon - Semi-finals,Nicolai Budkov Kjaer,Adrian Mannarino,0,0,0,1,0,-0.4955357142857143,0.2857142857142857,3.5,0.78125,1.28
12046489,2025-06-25,15:15:00,Wimbledon,Wimbledon - Semi-finals,Jozef Kovalik,Nicolas Jarry,0,0,0,1,0,-0.8009259259259258,0.125,8.0,0.9259259259259258,1.08
12046491,2025-06-25,15:40:00,Wimbledon,Wimbledon - Semi-finals,Felipe Meligeni Alves,Shintaro Mochizuki,0,0,0,1,0,-0.6953748006379585,0.18181818181818182,5.5,0.8771929824561404,1.14
12046485,2025-06-25,15:50:00,Wimbledon,Wimbledon - Semi-finals,Jaime Faria,Marco Trungelliti,1,0,0,1,0,0.31276505513146735,0.6944444444444444,1.44,0.38167938931297707,2.62
12046480,2025-06-25,16:20:00,Wimbledon,Wimbledon - Semi-finals,Oliver Bonding,Pablo Ficovich Juan,0,0,0,1,0,-0.40196078431372545,0.3333333333333333,3.0,0.7352941176470588,1.36
12046479,2025-06-25,16:30:00,Wimbledon,Wimbledon - Semi-finals,Nikoloz Basilashvili,Coleman Wong Chak Lam,1,0,0,1,0,0.16657255787690567,0.6211180124223602,1.61,0.45454545454545453,2.2
